qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
NZ_CABKPS010000029.1,EFALFPBD_00898,98.454,1035,16,0,7287,8321,1035,1,0,1823
NZ_CABKPS010000029.1,AOKOLGEM_02131,98.357,1035,17,0,7287,8321,1035,1,0,1818
NZ_CABKPS010000029.1,BPLCMNEB_01269,98.357,1035,17,0,7287,8321,1035,1,0,1818
NZ_CABKPS010000029.1,OBIFKDGN_01134,98.357,1035,17,0,7287,8321,1035,1,0,1818
NZ_CABKPS010000029.1,EBPLPABM_01387,98.357,1035,17,0,7287,8321,1035,1,0,1818
NZ_CABKPS010000029.1,CLNCBDDI_00409,98.357,1035,17,0,7287,8321,1035,1,0,1818
NZ_CABKPS010000029.1,DPGLHGEM_01875,98.357,1035,17,0,7287,8321,1035,1,0,1818
NZ_CABKPS010000029.1,JGCPKIOK_01707,98.357,1035,17,0,7287,8321,1035,1,0,1818
NZ_CABKPS010000029.1,EHEMMEGG_02085,98.261,1035,18,0,7287,8321,1035,1,0,1812
NZ_CABKPS010000029.1,IJBOLBGG_00212,98.261,1035,18,0,7287,8321,1035,1,0,1812
NZ_CABKPS010000029.1,DONELLLA_00248,98.261,1035,18,0,7287,8321,1035,1,0,1812
NZ_CABKPS010000029.1,OLFPHEOK_00908,98.261,1035,18,0,7287,8321,1035,1,0,1812
NZ_CABKPS010000029.1,LOPADIFK_01747,98.164,1035,19,0,7287,8321,1035,1,0,1807
NZ_CABKPS010000029.1,CMOLIIFF_00888,98.164,1035,19,0,7287,8321,1035,1,0,1807
NZ_CABKPS010000029.1,DHNJBMBM_00293,98.164,1035,19,0,7287,8321,1035,1,0,1807
NZ_CABKPS010000029.1,IEIPBIDJ_00500,98.164,1035,19,0,7287,8321,1035,1,0,1807
NZ_CABKPS010000029.1,FFOBAGKA_01056,98.164,1035,19,0,7287,8321,1035,1,0,1807
NZ_CABKPS010000029.1,KLKNKOKK_00841,98.164,1035,19,0,7287,8321,1035,1,0,1807
NZ_CABKPS010000029.1,EJGNDIDJ_01304,98.164,1035,19,0,7287,8321,1035,1,0,1807
NZ_CABKPS010000029.1,CCCIAONL_00227,98.068,1035,20,0,7287,8321,1035,1,0,1801
NZ_CABKPS010000029.1,HOODKIEM_01116,98.068,1035,20,0,7287,8321,1035,1,0,1801
NZ_CABKPS010000029.1,FGBGFLFL_01801,98.068,1035,20,0,7287,8321,1035,1,0,1801
NZ_CABKPS010000029.1,CFOHNOJF_00339,98.068,1035,20,0,7287,8321,1035,1,0,1801
NZ_CABKPS010000029.1,HEPEIOMC_02226,98.068,1035,20,0,7287,8321,1035,1,0,1801
NZ_CABKPS010000029.1,AHCDDLMG_00157,98.068,1035,20,0,7287,8321,1035,1,0,1801
NZ_CABKPS010000029.1,NLNDMPIO_00374,98.068,1035,20,0,7287,8321,1035,1,0,1801
NZ_CABKPS010000029.1,GKMEOBAH_01620,98.068,1035,20,0,7287,8321,1035,1,0,1801
NZ_CABKPS010000029.1,DNFJIMGK_00581,97.971,1035,21,0,7287,8321,1035,1,0,1796
NZ_CABKPS010000029.1,LPPNKIHK_01503,97.971,1035,21,0,7287,8321,1035,1,0,1796
NZ_CABKPS010000029.1,DCFIEJJH_01490,97.971,1035,21,0,7287,8321,1035,1,0,1796
NZ_CABKPS010000029.1,ONAEBMDO_01832,97.971,1035,21,0,7287,8321,1035,1,0,1796
NZ_CABKPS010000029.1,BIKDCKDB_01915,97.971,1035,21,0,7287,8321,1035,1,0,1796
NZ_CABKPS010000029.1,IIKAKJMI_01362,97.874,1035,22,0,7287,8321,1035,1,0,1790
NZ_CABKPS010000029.1,BCEGPAAN_00832,97.874,1035,22,0,7287,8321,1035,1,0,1790
NZ_CABKPS010000029.1,JJHCJNPB_01808,97.874,1035,22,0,7287,8321,1035,1,0,1790
NZ_CABKPS010000029.1,KGHIDMIL_00159,97.874,1035,22,0,7287,8321,1035,1,0,1790
NZ_CABKPS010000027.1,IFILFHFJ_01102,98.859,526,4,2,3931,4455,525,1,0,937
NZ_CABKPS010000027.1,CKHHDJEL_00804,98.669,526,5,2,3931,4455,525,1,0,931
NZ_CABKPS010000027.1,DLJMAJPE_01395,98.669,526,5,2,3931,4455,525,1,0,931
NZ_CABKPS010000027.1,GBPPEOGD_01071,98.479,526,6,2,3931,4455,525,1,0,926
NZ_CABKPS010000027.1,CFPKMEGN_01449,98.289,526,7,2,3931,4455,525,1,0,920
NZ_CABKPS010000027.1,HMLIKOAK_01305,98.289,526,7,2,3931,4455,525,1,0,920
NZ_CABKPS010000027.1,GHAOALEP_00301,97.909,526,9,2,3931,4455,525,1,0,909
NZ_CABKPS010000027.1,HOPBCFID_01673,97.529,526,11,2,3931,4455,525,1,0,898
NZ_CABKPS010000027.1,CNENGHLA_00126,99.156,474,3,1,3983,4455,474,1,0,852
NZ_CABKPS010000027.1,KGNNDHGO_01752,99.784,462,1,0,3994,4455,462,1,0,848
NZ_CABKPS010000027.1,GPLOKLOF_01635,98.945,474,4,1,3983,4455,474,1,0,846
NZ_CABKPS010000027.1,BLBAIIIF_00995,98.945,474,4,1,3983,4455,474,1,0,846
NZ_CABKPS010000027.1,IEFBGPOG_01669,99.567,462,2,0,3994,4455,462,1,0,843
NZ_CABKPS010000027.1,GBGHJCFN_00850,98.734,474,5,1,3983,4455,474,1,0,841
NZ_CABKPS010000027.1,MJGCHCAG_00609,98.734,474,5,1,3983,4455,474,1,0,841
NZ_CABKPS010000027.1,NDKCCPAP_01560,98.734,474,5,1,3983,4455,474,1,0,841
NZ_CABKPS010000027.1,IJIEPJOP_00317,98.734,474,5,1,3983,4455,474,1,0,841
NZ_CABKPS010000027.1,JHNLEEON_00267,99.351,462,3,0,3994,4455,462,1,0,837
NZ_CABKPS010000027.1,EFMAEOHE_01270,99.351,462,3,0,3994,4455,462,1,0,837
NZ_CABKPS010000027.1,DKPBEOGK_01540,98.523,474,6,1,3983,4455,474,1,0,835
NZ_CABKPS010000027.1,MBIGBPLC_01271,98.523,474,6,1,3983,4455,474,1,0,835
NZ_CABKPS010000027.1,FNFNFFKA_01020,98.523,474,6,1,3983,4455,474,1,0,835
NZ_CABKPS010000027.1,HKJDEIIE_01101,99.134,462,4,0,3994,4455,462,1,0,832
NZ_CABKPS010000027.1,DHNJBMBM_00224,98.312,474,7,1,3983,4455,474,1,0,830
NZ_CABKPS010000027.1,JMPJHDJI_01236,98.312,474,7,1,3983,4455,474,1,0,830
NZ_CABKPS010000027.1,JIIKAJNN_01040,98.312,474,7,1,3983,4455,474,1,0,830
NZ_CABKPS010000027.1,FBCHBNCF_00332,98.312,474,7,1,3983,4455,474,1,0,830
NZ_CABKPS010000027.1,CFBPKCML_01063,98.312,474,7,1,3983,4455,474,1,0,830
NZ_CABKPS010000027.1,ELBNIJGI_00105,98.918,462,5,0,3994,4455,462,1,0,826
NZ_CABKPS010000027.1,LNLKJLCN_01004,98.918,462,5,0,3994,4455,462,1,0,826
NZ_CABKPS010000027.1,DPMFHDHO_01281,98.918,462,5,0,3994,4455,462,1,0,826
NZ_CABKPS010000027.1,NFBJOLKL_00029,98.101,474,8,1,3983,4455,474,1,0,824
NZ_CABKPS010000027.1,DPGLHGEM_01232,98.101,474,8,1,3983,4455,474,1,0,824
NZ_CABKPS010000027.1,DFBCAOKP_01684,98.101,474,8,1,3983,4455,474,1,0,824
NZ_CABKPS010000027.1,ICNPGPBB_00722,98.101,474,8,1,3983,4455,474,1,0,824
NZ_CABKPS010000027.1,BKJNNFOL_01050,97.89,474,9,1,3983,4455,474,1,0,819
NZ_CABKPS010000027.1,JJHCJNPB_00956,97.679,474,10,1,3983,4455,474,1,0,813
NZ_CABKPS010000027.1,FFOBAGKA_02005,97.679,474,10,1,3983,4455,474,1,0,813
NZ_CABKPS010000027.1,FCGOFEOA_00078,97.679,474,10,1,3983,4455,474,1,0,813
NZ_CABKPS010000027.1,FEOMAJAB_01429,97.468,474,11,1,3983,4455,474,1,0,808
NZ_CABKPS010000027.1,EBPLPABM_01663,97.257,474,12,1,3983,4455,474,1,0,802
NZ_CABKPS010000027.1,OAMAMMGM_01384,97.257,474,12,1,3983,4455,474,1,0,802
NZ_CABKPS010000027.1,PGMCDPOI_00475,97.046,474,13,1,3983,4455,474,1,0,797
NZ_CABKPS010000027.1,IJBOLBGG_01306,97.046,474,13,1,3983,4455,474,1,0,797
NZ_CABKPS010000027.1,LOPADIFK_01158,98.082,417,8,0,4039,4455,417,1,0,726
NZ_CABKPS010000024.1,FEOMAJAB_01057,94.376,2418,135,1,27922,30339,2417,1,0,3711
NZ_CABKPS010000021.1,FNFNFFKA_01342,100,1377,0,0,35451,36827,1377,1,0,2543
NZ_CABKPS010000021.1,GPGJLEPI_00346,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,PJFAJPNI_00391,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,OGCEAMGH_00326,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,LHFPLAOB_01140,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,GICEJIGD_00512,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,CNJELECN_00803,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,DHJLCIIK_01639,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,DLJMAJPE_00414,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,CFPKMEGN_01070,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,BLFCMGDP_01023,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,ICNPGPBB_00866,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,CFBPKCML_00645,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,ACGCMIFI_00789,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,PBJMEHJO_00415,99.927,1377,1,0,35451,36827,1377,1,0,2538
NZ_CABKPS010000021.1,MGKMCJDE_00861,99.855,1377,2,0,35451,36827,1377,1,0,2532
NZ_CABKPS010000021.1,IMEPEALG_01750,99.855,1377,2,0,35451,36827,1377,1,0,2532
NZ_CABKPS010000021.1,KLKGMOCN_00609,99.855,1377,2,0,35451,36827,1377,1,0,2532
NZ_CABKPS010000021.1,KGNNDHGO_00751,99.855,1377,2,0,35451,36827,1377,1,0,2532
NZ_CABKPS010000021.1,PKIOBJML_01455,99.855,1377,2,0,35451,36827,1377,1,0,2532
NZ_CABKPS010000021.1,NCDGPBJB_01484,99.855,1377,2,0,35451,36827,1377,1,0,2532
NZ_CABKPS010000021.1,JEAMNNHJ_01574,99.855,1377,2,0,35451,36827,1377,1,0,2532
NZ_CABKPS010000021.1,FCCKCNNC_00606,99.855,1377,2,0,35451,36827,1377,1,0,2532
NZ_CABKPS010000021.1,EDKNFEAI_01494,99.855,1377,2,0,35451,36827,1377,1,0,2532
NZ_CABKPS010000021.1,IJIEPJOP_01574,99.855,1377,2,0,35451,36827,1377,1,0,2532
NZ_CABKPS010000021.1,ELBNIJGI_01703,99.782,1377,3,0,35451,36827,1377,1,0,2527
NZ_CABKPS010000021.1,CNAIGNGD_00458,99.782,1377,3,0,35451,36827,1377,1,0,2527
NZ_CABKPS010000021.1,PHCPEEKD_01119,99.782,1377,3,0,35451,36827,1377,1,0,2527
NZ_CABKPS010000021.1,LDBAILDD_00141,99.782,1377,3,0,35451,36827,1377,1,0,2527
NZ_CABKPS010000021.1,EIKMKCCO_01726,99.782,1377,3,0,35451,36827,1377,1,0,2527
NZ_CABKPS010000021.1,JIKFLNHP_00501,99.782,1377,3,0,35451,36827,1377,1,0,2527
NZ_CABKPS010000021.1,DFBCAOKP_01624,99.782,1377,3,0,35451,36827,1377,1,0,2527
NZ_CABKPS010000021.1,LFHIDBCF_01843,99.782,1377,3,0,35451,36827,1377,1,0,2527
NZ_CABKPS010000021.1,KMCHOOKA_01627,99.782,1377,3,0,35451,36827,1377,1,0,2527
NZ_CABKPS010000021.1,DPMFHDHO_01107,99.782,1377,3,0,35451,36827,1377,1,0,2527
NZ_CABKPS010000021.1,JBDCJDAI_00482,99.71,1377,4,0,35451,36827,1377,1,0,2521
NZ_CABKPS010000021.1,NDKCCPAP_00881,99.71,1377,4,0,35451,36827,1377,1,0,2521
NZ_CABKPS010000021.1,HOODKIEM_00163,97.531,1377,34,0,35451,36827,1377,1,0,2355
NZ_CABKPS010000021.1,CFOHNOJF_01571,97.531,1377,34,0,35451,36827,1377,1,0,2355
NZ_CABKPS010000021.1,LPPNKIHK_01422,97.458,1377,35,0,35451,36827,1377,1,0,2350
NZ_CABKPS010000021.1,KLKNKOKK_00965,97.458,1377,35,0,35451,36827,1377,1,0,2350
NZ_CABKPS010000021.1,CGGHHGPE_01959,97.386,1377,36,0,35451,36827,1377,1,0,2344
NZ_CABKPS010000021.1,BIKDCKDB_00978,97.386,1377,36,0,35451,36827,1377,1,0,2344
NZ_CABKPS010000021.1,IJBOLBGG_01086,97.386,1377,36,0,35451,36827,1377,1,0,2344
NZ_CABKPS010000021.1,DJEBBIJA_00133,97.386,1377,36,0,35451,36827,1377,1,0,2344
NZ_CABKPS010000021.1,EOKCNMLO_00029,97.313,1377,37,0,35451,36827,1377,1,0,2338
NZ_CABKPS010000021.1,FFOBAGKA_01883,97.313,1377,37,0,35451,36827,1377,1,0,2338
NZ_CABKPS010000021.1,FDNDBIAB_00196,97.24,1377,38,0,35451,36827,1377,1,0,2333
NZ_CABKPS010000021.1,CCCIAONL_01109,97.24,1377,38,0,35451,36827,1377,1,0,2333
NZ_CABKPS010000021.1,PFOPBLNE_01268,97.24,1377,38,0,35451,36827,1377,1,0,2333
NZ_CABKPS010000021.1,LOPADIFK_00176,97.168,1377,39,0,35451,36827,1377,1,0,2327
NZ_CABKPS010000021.1,OBIFKDGN_00111,97.168,1377,39,0,35451,36827,1377,1,0,2327
NZ_CABKPS010000021.1,PGMCDPOI_00210,97.168,1377,39,0,35451,36827,1377,1,0,2327
NZ_CABKPS010000021.1,HHLDFNAI_00058,97.168,1377,39,0,35451,36827,1377,1,0,2327
NZ_CABKPS010000021.1,AHCDDLMG_01614,97.168,1377,39,0,35451,36827,1377,1,0,2327
NZ_CABKPS010000021.1,LCHEGIID_01353,97.095,1377,40,0,35451,36827,1377,1,0,2322
NZ_CABKPS010000021.1,CFLLLFKD_00052,97.023,1377,41,0,35451,36827,1377,1,0,2316
NZ_CABKPS010000021.1,DPGLHGEM_00806,97.023,1377,41,0,35451,36827,1377,1,0,2316
NZ_CABKPS010000021.1,GIJBEBPG_00447,96.95,1377,42,0,35451,36827,1377,1,0,2311
NZ_CABKPS010000021.1,ONAEBMDO_00075,96.95,1377,42,0,35451,36827,1377,1,0,2311
NZ_CABKPS010000021.1,MKJIPKIA_00548,96.95,1377,42,0,35451,36827,1377,1,0,2311
NZ_CABKPS010000021.1,MCOFBGNH_01072,96.877,1377,43,0,35451,36827,1377,1,0,2305
NZ_CABKPS010000021.1,EKMAPMCI_00047,96.877,1377,43,0,35451,36827,1377,1,0,2305
NZ_CABKPS010000021.1,KELEOEKK_00211,96.877,1377,43,0,35451,36827,1377,1,0,2305
NZ_CABKPS010000021.1,AKKLODMM_01382,96.877,1377,43,0,35451,36827,1377,1,0,2305
NZ_CABKPS010000021.1,MHBFMLBC_01702,96.659,1377,46,0,35451,36827,1377,1,0,2289
NZ_CABKPS010000021.1,DCFIEJJH_02146,96.659,1377,46,0,35451,36827,1377,1,0,2289
NZ_CABKPS010000021.1,FEOMAJAB_01676,96.659,1377,46,0,35451,36827,1377,1,0,2289
NZ_CABKPS010000021.1,MKGPPGJG_00654,96.587,1377,47,0,35451,36827,1377,1,0,2283
NZ_CABKPS010000021.1,EBPLPABM_00068,96.587,1377,47,0,35451,36827,1377,1,0,2283
NZ_CABKPS010000021.1,FFJHNONH_00214,96.587,1377,47,0,35451,36827,1377,1,0,2283
NZ_CABKPS010000021.1,FGBGFLFL_00042,96.587,1377,47,0,35451,36827,1377,1,0,2283
NZ_CABKPS010000021.1,OEHNEABG_00603,96.587,1377,47,0,35451,36827,1377,1,0,2283
NZ_CABKPS010000021.1,NLNDMPIO_00284,96.587,1377,47,0,35451,36827,1377,1,0,2283
NZ_CABKPS010000021.1,KGHIDMIL_01339,96.514,1377,48,0,35451,36827,1377,1,0,2278
NZ_CABKPS010000021.1,LCACIGIH_00133,96.514,1377,48,0,35451,36827,1377,1,0,2278
NZ_CABKPS010000021.1,AJEPGLMM_00081,96.514,1377,48,0,35451,36827,1377,1,0,2278
NZ_CABKPS010000021.1,AGHFCPCB_00389,96.514,1377,48,0,35451,36827,1377,1,0,2278
NZ_CABKPS010000021.1,EHEMMEGG_00220,96.442,1377,49,0,35451,36827,1377,1,0,2272
NZ_CABKPS010000021.1,JHKAKDPA_00595,96.442,1377,49,0,35451,36827,1377,1,0,2272
NZ_CABKPS010000021.1,IEIPBIDJ_01165,96.296,1377,51,0,35451,36827,1377,1,0,2261
NZ_CABKPS010000021.1,GKMEOBAH_00327,96.151,1377,53,0,35451,36827,1377,1,0,2250
NZ_CABKPS010000021.1,PENOFAEA_00062,95.788,1377,58,0,35451,36827,1377,1,0,2222
NZ_CABKPS010000021.1,NFHPINHL_00130,95.715,1377,59,0,35451,36827,1377,1,0,2217
NZ_CABKPS010000021.1,CALKJBOO_00585,97.89,711,15,0,35451,36161,711,1,0,1230
NZ_CABKPS010000021.1,JGCPKIOK_01934,95.781,711,30,0,35451,36161,711,1,0,1147
NZ_CABKPS010000013.1,CNFNFEIB_00356,100,2454,0,0,14795,17248,2454,1,0,4532
NZ_CABKPS010000013.1,ACGCMIFI_00759,99.878,2454,3,0,14795,17248,2454,1,0,4516
NZ_CABKPS010000013.1,MGKMCJDE_01890,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,ACFKHCFG_00096,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,DIBIOHMC_01073,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,DCMJIPMM_00728,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,DHJLCIIK_01149,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,MJGCHCAG_00670,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,NPGNFECH_00859,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,BLFCMGDP_01064,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,ICNPGPBB_00041,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,BKJNNFOL_00518,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,IPGKJDHB_01620,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,PBJMEHJO_01869,99.837,2454,4,0,14795,17248,2454,1,0,4510
NZ_CABKPS010000013.1,KLKGMOCN_00969,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,DFBCAOKP_00589,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,LFHIDBCF_01304,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,CNJELECN_00781,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,LBNEIFBD_00516,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,EIINPMOO_01488,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,FDMBMIOF_01730,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,BOMAGICK_00237,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,CFPKMEGN_00537,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,AOMBOKNJ_00321,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,JKMCDJKN_00635,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,IPOIOHBE_00226,99.796,2454,5,0,14795,17248,2454,1,0,4505
NZ_CABKPS010000013.1,IMEPEALG_01726,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,HKJDEIIE_01657,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,GBPPEOGD_01823,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,GGLHANJG_01778,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,GDKMOBFO_01750,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,MENKCHFA_00842,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,JPBGCOLK_00795,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,LDBAILDD_01915,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,IFIBFMPA_00590,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,HIAECGHN_01348,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,CNDPHPMH_00388,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,IEFBGPOG_00141,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,GPLOKLOF_00470,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,FBCHBNCF_00903,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,CFBPKCML_00463,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,BCBOCKCO_01190,99.756,2454,6,0,14795,17248,2454,1,0,4499
NZ_CABKPS010000013.1,NIHPEHPI_00854,99.715,2454,7,0,14795,17248,2454,1,0,4494
NZ_CABKPS010000013.1,KGNNDHGO_01533,99.715,2454,7,0,14795,17248,2454,1,0,4494
NZ_CABKPS010000013.1,MOMCOGGP_00227,99.715,2454,7,0,14795,17248,2454,1,0,4494
NZ_CABKPS010000013.1,JEAMNNHJ_00581,99.715,2454,7,0,14795,17248,2454,1,0,4494
NZ_CABKPS010000013.1,DIEOKIEF_01255,99.715,2454,7,0,14795,17248,2454,1,0,4494
NZ_CABKPS010000013.1,BJGNNANO_01709,99.715,2454,7,0,14795,17248,2454,1,0,4494
NZ_CABKPS010000013.1,AGLHMDKD_01037,99.715,2454,7,0,14795,17248,2454,1,0,4494
NZ_CABKPS010000013.1,DPMFHDHO_00270,99.715,2454,7,0,14795,17248,2454,1,0,4494
NZ_CABKPS010000013.1,EDFIBCCC_01093,99.674,2454,8,0,14795,17248,2454,1,0,4488
NZ_CABKPS010000013.1,JMPJHDJI_00809,99.674,2454,8,0,14795,17248,2454,1,0,4488
NZ_CABKPS010000013.1,AAKHGPOL_01044,99.674,2454,8,0,14795,17248,2454,1,0,4488
NZ_CABKPS010000013.1,OFDLDBCI_00917,99.674,2454,8,0,14795,17248,2454,1,0,4488
NZ_CABKPS010000013.1,NIGBLFPI_01364,99.674,2454,8,0,14795,17248,2454,1,0,4488
NZ_CABKPS010000013.1,FCCKCNNC_01682,99.674,2454,8,0,14795,17248,2454,1,0,4488
NZ_CABKPS010000013.1,OGBAOKDM_00673,99.674,2454,8,0,14795,17248,2454,1,0,4488
NZ_CABKPS010000013.1,KMCHOOKA_01379,99.674,2454,8,0,14795,17248,2454,1,0,4488
NZ_CABKPS010000013.1,LHFPLAOB_01230,99.633,2454,9,0,14795,17248,2454,1,0,4482
NZ_CABKPS010000013.1,PCIENLDN_01174,99.633,2454,9,0,14795,17248,2454,1,0,4482
NZ_CABKPS010000013.1,NCDGPBJB_00689,99.633,2454,9,0,14795,17248,2454,1,0,4482
NZ_CABKPS010000013.1,JHNLEEON_01549,99.633,2454,9,0,14795,17248,2454,1,0,4482
NZ_CABKPS010000013.1,NDGGBGJL_01049,99.633,2454,9,0,14795,17248,2454,1,0,4482
NZ_CABKPS010000013.1,IJIEPJOP_01267,99.633,2454,9,0,14795,17248,2454,1,0,4482
NZ_CABKPS010000013.1,BLFAKNDE_00424,99.593,2454,10,0,14795,17248,2454,1,0,4477
NZ_CABKPS010000013.1,LIEEOHEH_00520,99.593,2454,10,0,14795,17248,2454,1,0,4477
NZ_CABKPS010000013.1,IKMNGNGG_00796,99.593,2454,10,0,14795,17248,2454,1,0,4477
NZ_CABKPS010000013.1,CNAIGNGD_01130,99.593,2454,10,0,14795,17248,2454,1,0,4477
NZ_CABKPS010000013.1,PAKPPNJH_00250,99.593,2454,10,0,14795,17248,2454,1,0,4477
NZ_CABKPS010000013.1,HMLIKOAK_00708,99.593,2454,10,0,14795,17248,2454,1,0,4477
NZ_CABKPS010000013.1,GPFHANEP_01232,99.593,2454,10,0,14795,17248,2454,1,0,4477
NZ_CABKPS010000013.1,FKDJCGJH_00303,99.552,2454,11,0,14795,17248,2454,1,0,4471
NZ_CABKPS010000013.1,JIIKAJNN_01875,99.552,2454,11,0,14795,17248,2454,1,0,4471
NZ_CABKPS010000013.1,GPGJLEPI_01447,99.511,2454,12,0,14795,17248,2454,1,0,4466
NZ_CABKPS010000013.1,GDNGFAND_01041,99.47,2454,13,0,14795,17248,2454,1,0,4460
NZ_CABKPS010000013.1,ELBNIJGI_01407,99.43,2454,14,0,14795,17248,2454,1,0,4455
NZ_CABKPS010000013.1,KJNCLKCJ_01060,99.348,2454,16,0,14795,17248,2454,1,0,4444
NZ_CABKPS010000013.1,PHCPEEKD_01742,99.063,2454,23,0,14795,17248,2454,1,0,4405
NZ_CABKPS010000013.1,LBJBJPCC_00235,99.063,2454,23,0,14795,17248,2454,1,0,4405
NZ_CABKPS010000013.1,CPNNEICC_00979,99.745,2349,6,0,14795,17143,2349,1,0,4305
NZ_CABKPS010000013.1,OGCEAMGH_00437,99.489,2349,12,0,14795,17143,2349,1,0,4272
NZ_CABKPS010000013.1,OEHNEABG_01881,98.085,2454,47,0,14795,17248,2454,1,0,4272
NZ_CABKPS010000013.1,NLGPBGIK_00288,97.8,2454,54,0,14795,17248,2454,1,0,4233
NZ_CABKPS010000013.1,NLNDMPIO_01416,97.8,2454,54,0,14795,17248,2454,1,0,4233
NZ_CABKPS010000013.1,OLFPHEOK_01797,97.759,2454,55,0,14795,17248,2454,1,0,4228
NZ_CABKPS010000013.1,EKMAPMCI_01633,97.637,2454,58,0,14795,17248,2454,1,0,4211
NZ_CABKPS010000013.1,OAMAMMGM_00381,97.596,2454,59,0,14795,17248,2454,1,0,4205
NZ_CABKPS010000013.1,DBIKBEMD_00527,97.555,2454,60,0,14795,17248,2454,1,0,4200
NZ_CABKPS010000013.1,GIJBEBPG_00237,97.555,2454,60,0,14795,17248,2454,1,0,4200
NZ_CABKPS010000013.1,MHBFMLBC_00642,97.514,2454,61,0,14795,17248,2454,1,0,4194
NZ_CABKPS010000013.1,OBIFKDGN_00421,97.474,2454,62,0,14795,17248,2454,1,0,4189
NZ_CABKPS010000013.1,HOODKIEM_01145,97.474,2454,62,0,14795,17248,2454,1,0,4189
NZ_CABKPS010000013.1,LJIMDADA_01726,97.433,2454,54,1,14795,17248,2445,1,0,4174
